time ;cntrlvar 110;tempf 555500000;httemp 555000101;httemp 555002501;httemp 555005001;httemp 555000108;httemp 555002508;httemp 555005008;httemp 555002501;httemp 555002502;httemp 555002503;httemp 555002504;httemp 555002505;httemp 555002506;httemp 555002507;httemp 555002508;httemp 555002509;httemp 555002510;tempf 555250000;cntrlvar 120;httemp 555000101;httemp 555000201;httemp 555000401;httemp 555000501;httemp 555000601;httemp 555000701;httemp 555000801;httemp 555000901;httemp 555001001;httemp 555001101;httemp 555001201;httemp 555001301;httemp 555001401;httemp 555001501;httemp 555001601;httemp 555001701;httemp 555001801;httemp 555001901;httemp 555002001;httemp 555002101;httemp 555002201;httemp 555002301;httemp 555002401;httemp 555002501;httemp 555002601;httemp 555002701;httemp 555002801;httemp 555002901;httemp 555003001;httemp 555003101;httemp 555003201;httemp 555003301;httemp 555003401;httemp 555003501;httemp 555003601;httemp 555003701;httemp 555003801;httemp 555003901;httemp 555004001;httemp 555004101;httemp 555004201;httemp 555004301;httemp 555004401;httemp 555004501;httemp 555004601;httemp 555004701;httemp 555004801;httemp 555004901;httemp 555005001;htmode 555000101;htmode 555000201;htmode 555000301;htmode 555000401;htmode 555000501;htmode 555000601;htmode 555000701;htmode 555000801;htmode 555000901;htmode 555001001;htmode 555001101;htmode 555001201;htmode 555001301;htmode 555001401;htmode 555001501;htmode 555001601;htmode 555001701;htmode 555001801;htmode 555001901;htmode 555002001;htmode 555002101;htmode 555002201;htmode 555002301;htmode 555002401;htmode 555002501;htmode 555002601;htmode 555002701;htmode 555002801;htmode 555002901;htmode 555003001;htmode 555003101;htmode 555003201;htmode 555003301;htmode 555003401;htmode 555003501;htmode 555003601;htmode 555003701;htmode 555003801;htmode 555003901;htmode 555004001;htmode 555004101;htmode 555004201;htmode 555004301;htmode 555004401;htmode 555004501;htmode 555004601;htmode 555004701;htmode 555004801;htmode 555004901;htmode 555005001
4.750826e+01;6.632306e+01;6.002479e+02;7.139377e+02;2.599916e+03;6.372191e+02;5.689916e+02;9.962297e+02;6.008807e+02;2.599916e+03;2.575051e+03;2.499174e+03;2.370124e+03;2.183769e+03;1.941763e+03;1.653465e+03;9.962297e+02;9.800228e+02;9.646898e+02;5.852234e+02;7.741070e-01;7.139377e+02;9.000778e+02;1.215868e+03;1.351339e+03;1.476375e+03;1.591820e+03;1.697887e+03;1.794746e+03;1.882898e+03;1.963180e+03;2.035886e+03;2.101533e+03;2.159604e+03;2.211544e+03;2.257764e+03;2.297775e+03;2.332135e+03;2.361208e+03;2.385315e+03;2.404535e+03;2.577451e+03;2.589855e+03;2.597343e+03;2.599916e+03;2.597603e+03;2.590291e+03;2.577884e+03;2.560123e+03;2.536835e+03;2.507925e+03;2.305067e+03;2.266088e+03;2.220766e+03;2.169631e+03;2.112495e+03;2.047853e+03;1.975999e+03;1.896719e+03;1.809326e+03;1.713416e+03;1.608193e+03;1.493665e+03;1.369479e+03;1.235186e+03;1.086335e+03;9.225535e+02;7.389742e+02;6.371942e+02;6.372191e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
4.800511e+01;6.632764e+01;6.002502e+02;7.133058e+02;2.600102e+03;6.363524e+02;5.689785e+02;9.962795e+02;6.008677e+02;2.600102e+03;2.575232e+03;2.499340e+03;2.370263e+03;2.183875e+03;1.941829e+03;1.653490e+03;9.962795e+02;9.800712e+02;9.647366e+02;5.852247e+02;7.741100e-01;7.133058e+02;8.998689e+02;1.215979e+03;1.351491e+03;1.476544e+03;1.591985e+03;1.698038e+03;1.794877e+03;1.883012e+03;1.963276e+03;2.035969e+03;2.101606e+03;2.159666e+03;2.211601e+03;2.257815e+03;2.297821e+03;2.332176e+03;2.361248e+03;2.385353e+03;2.404571e+03;2.577626e+03;2.590032e+03;2.597524e+03;2.600102e+03;2.597796e+03;2.590495e+03;2.578097e+03;2.560350e+03;2.537072e+03;2.508173e+03;2.305118e+03;2.266144e+03;2.220829e+03;2.169700e+03;2.112574e+03;2.047945e+03;1.976104e+03;1.896843e+03;1.809470e+03;1.713582e+03;1.608376e+03;1.493857e+03;1.369658e+03;1.235328e+03;1.086384e+03;9.224081e+02;7.384398e+02;6.363278e+02;6.363524e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
4.850948e+01;6.633192e+01;6.002523e+02;7.126819e+02;2.600279e+03;6.354938e+02;5.689656e+02;9.963267e+02;6.008546e+02;2.600279e+03;2.575404e+03;2.499497e+03;2.370395e+03;2.183976e+03;1.941891e+03;1.653514e+03;9.963267e+02;9.801169e+02;9.647811e+02;5.852258e+02;7.741126e-01;7.126819e+02;8.996639e+02;1.216086e+03;1.351639e+03;1.476706e+03;1.592143e+03;1.698181e+03;1.795001e+03;1.883120e+03;1.963367e+03;2.036047e+03;2.101675e+03;2.159725e+03;2.211653e+03;2.257863e+03;2.297864e+03;2.332215e+03;2.361284e+03;2.385388e+03;2.404604e+03;2.577792e+03;2.590200e+03;2.597695e+03;2.600279e+03;2.597980e+03;2.590688e+03;2.578300e+03;2.560566e+03;2.537298e+03;2.508408e+03;2.305165e+03;2.266197e+03;2.220888e+03;2.169765e+03;2.112649e+03;2.048032e+03;1.976204e+03;1.896961e+03;1.809606e+03;1.713741e+03;1.608551e+03;1.494041e+03;1.369831e+03;1.235466e+03;1.086432e+03;9.222656e+02;7.379125e+02;6.354697e+02;6.354938e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
4.900632e+01;6.633579e+01;6.002541e+02;7.120841e+02;2.600442e+03;6.346686e+02;5.689532e+02;9.963701e+02;6.008420e+02;2.600442e+03;2.575562e+03;2.499642e+03;2.370517e+03;2.184068e+03;1.941948e+03;1.653535e+03;9.963701e+02;9.801591e+02;9.648218e+02;5.852268e+02;7.741151e-01;7.120841e+02;8.994688e+02;1.216188e+03;1.351777e+03;1.476857e+03;1.592290e+03;1.698315e+03;1.795115e+03;1.883218e+03;1.963450e+03;2.036119e+03;2.101737e+03;2.159778e+03;2.211701e+03;2.257907e+03;2.297902e+03;2.332250e+03;2.361318e+03;2.385420e+03;2.404634e+03;2.577945e+03;2.590355e+03;2.597852e+03;2.600442e+03;2.598149e+03;2.590867e+03;2.578487e+03;2.560765e+03;2.537507e+03;2.508626e+03;2.305208e+03;2.266244e+03;2.220941e+03;2.169825e+03;2.112716e+03;2.048112e+03;1.976296e+03;1.897069e+03;1.809732e+03;1.713888e+03;1.608715e+03;1.494213e+03;1.369994e+03;1.235596e+03;1.086478e+03;9.221301e+02;7.374076e+02;6.346448e+02;6.346686e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
4.951070e+01;6.633940e+01;6.002559e+02;7.114938e+02;2.600596e+03;6.338511e+02;5.689409e+02;9.964111e+02;6.008293e+02;2.600596e+03;2.575712e+03;2.499780e+03;2.370632e+03;2.184156e+03;1.942003e+03;1.653556e+03;9.964111e+02;9.801989e+02;9.648604e+02;5.852278e+02;7.741175e-01;7.114938e+02;8.992772e+02;1.216286e+03;1.351911e+03;1.477003e+03;1.592431e+03;1.698442e+03;1.795224e+03;1.883312e+03;1.963528e+03;2.036186e+03;2.101795e+03;2.159827e+03;2.211745e+03;2.257947e+03;2.297938e+03;2.332283e+03;2.361348e+03;2.385449e+03;2.404662e+03;2.578089e+03;2.590501e+03;2.598001e+03;2.600596e+03;2.598310e+03;2.591036e+03;2.578665e+03;2.560955e+03;2.537705e+03;2.508834e+03;2.305247e+03;2.266288e+03;2.220991e+03;2.169880e+03;2.112780e+03;2.048187e+03;1.976382e+03;1.897172e+03;1.809851e+03;1.714028e+03;1.608871e+03;1.494379e+03;1.370151e+03;1.235723e+03;1.086522e+03;9.219972e+02;7.369093e+02;6.338276e+02;6.338511e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
5.000754e+01;6.634266e+01;6.002574e+02;7.109280e+02;2.600738e+03;6.330651e+02;5.689292e+02;9.964489e+02;6.008171e+02;2.600738e+03;2.575850e+03;2.499906e+03;2.370738e+03;2.184236e+03;1.942052e+03;1.653575e+03;9.964489e+02;9.802355e+02;9.648959e+02;5.852286e+02;7.741196e-01;7.109280e+02;8.990947e+02;1.216379e+03;1.352036e+03;1.477139e+03;1.592562e+03;1.698559e+03;1.795324e+03;1.883398e+03;1.963599e+03;2.036247e+03;2.101848e+03;2.159873e+03;2.211786e+03;2.257984e+03;2.297970e+03;2.332312e+03;2.361376e+03;2.385475e+03;2.404687e+03;2.578221e+03;2.590636e+03;2.598138e+03;2.600738e+03;2.598458e+03;2.591192e+03;2.578828e+03;2.561130e+03;2.537889e+03;2.509026e+03;2.305283e+03;2.266328e+03;2.221036e+03;2.169931e+03;2.112838e+03;2.048255e+03;1.976461e+03;1.897266e+03;1.809962e+03;1.714158e+03;1.609017e+03;1.494534e+03;1.370298e+03;1.235842e+03;1.086565e+03;9.218708e+02;7.364322e+02;6.330421e+02;6.330651e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
5.051192e+01;6.634570e+01;6.002589e+02;7.103694e+02;2.600872e+03;6.322865e+02;5.689177e+02;9.964846e+02;6.008049e+02;2.600872e+03;2.575980e+03;2.500026e+03;2.370839e+03;2.184312e+03;1.942100e+03;1.653593e+03;9.964846e+02;9.802701e+02;9.649295e+02;5.852295e+02;7.741216e-01;7.103694e+02;8.989156e+02;1.216469e+03;1.352157e+03;1.477270e+03;1.592687e+03;1.698672e+03;1.795420e+03;1.883479e+03;1.963667e+03;2.036304e+03;2.101898e+03;2.159915e+03;2.211823e+03;2.258018e+03;2.298000e+03;2.332340e+03;2.361402e+03;2.385500e+03;2.404710e+03;2.578346e+03;2.590763e+03;2.598268e+03;2.600872e+03;2.598598e+03;2.591340e+03;2.578983e+03;2.561296e+03;2.538063e+03;2.509208e+03;2.305317e+03;2.266366e+03;2.221079e+03;2.169978e+03;2.112893e+03;2.048320e+03;1.976536e+03;1.897355e+03;1.810067e+03;1.714282e+03;1.609156e+03;1.494683e+03;1.370441e+03;1.235957e+03;1.086606e+03;9.217469e+02;7.359613e+02;6.322639e+02;6.322865e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
5.100876e+01;6.634843e+01;6.002603e+02;7.098341e+02;2.600996e+03;6.315380e+02;5.689066e+02;9.965174e+02;6.007932e+02;2.600996e+03;2.576101e+03;2.500136e+03;2.370931e+03;2.184382e+03;1.942143e+03;1.653609e+03;9.965174e+02;9.803020e+02;9.649604e+02;5.852302e+02;7.741234e-01;7.098341e+02;8.987450e+02;1.216554e+03;1.352270e+03;1.477392e+03;1.592804e+03;1.698776e+03;1.795507e+03;1.883554e+03;1.963729e+03;2.036357e+03;2.101944e+03;2.159953e+03;2.211857e+03;2.258049e+03;2.298027e+03;2.332365e+03;2.361425e+03;2.385522e+03;2.404731e+03;2.578462e+03;2.590881e+03;2.598388e+03;2.600996e+03;2.598727e+03;2.591476e+03;2.579127e+03;2.561450e+03;2.538224e+03;2.509377e+03;2.305347e+03;2.266400e+03;2.221117e+03;2.170021e+03;2.112943e+03;2.048379e+03;1.976605e+03;1.897437e+03;1.810163e+03;1.714397e+03;1.609286e+03;1.494823e+03;1.370575e+03;1.236066e+03;1.086645e+03;9.216292e+02;7.355104e+02;6.315156e+02;6.315380e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
5.150561e+01;6.635092e+01;6.002615e+02;7.093135e+02;2.601112e+03;6.308073e+02;5.688958e+02;9.965480e+02;6.007816e+02;2.601112e+03;2.576213e+03;2.500239e+03;2.371018e+03;2.184448e+03;1.942183e+03;1.653624e+03;9.965480e+02;9.803317e+02;9.649892e+02;5.852310e+02;7.741251e-01;7.093135e+02;8.985800e+02;1.216635e+03;1.352378e+03;1.477508e+03;1.592914e+03;1.698873e+03;1.795589e+03;1.883624e+03;1.963786e+03;2.036405e+03;2.101986e+03;2.159989e+03;2.211889e+03;2.258077e+03;2.298052e+03;2.332387e+03;2.361446e+03;2.385542e+03;2.404750e+03;2.578569e+03;2.590990e+03;2.598499e+03;2.601112e+03;2.598847e+03;2.591604e+03;2.579261e+03;2.561594e+03;2.538375e+03;2.509535e+03;2.305375e+03;2.266431e+03;2.221153e+03;2.170061e+03;2.112989e+03;2.048434e+03;1.976668e+03;1.897514e+03;1.810254e+03;1.714506e+03;1.609408e+03;1.494955e+03;1.370702e+03;1.236170e+03;1.086683e+03;9.215154e+02;7.350719e+02;6.307853e+02;6.308073e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
5.200998e+01;6.635323e+01;6.002626e+02;7.087997e+02;2.601221e+03;6.300833e+02;5.688851e+02;9.965770e+02;6.007701e+02;2.601221e+03;2.576320e+03;2.500337e+03;2.371099e+03;2.184510e+03;1.942222e+03;1.653639e+03;9.965770e+02;9.803599e+02;9.650164e+02;5.852316e+02;7.741266e-01;7.087997e+02;8.984182e+02;1.216714e+03;1.352483e+03;1.477620e+03;1.593019e+03;1.698967e+03;1.795667e+03;1.883690e+03;1.963840e+03;2.036451e+03;2.102025e+03;2.160021e+03;2.211918e+03;2.258104e+03;2.298075e+03;2.332408e+03;2.361466e+03;2.385561e+03;2.404768e+03;2.578671e+03;2.591094e+03;2.598605e+03;2.601221e+03;2.598961e+03;2.591725e+03;2.579388e+03;2.561731e+03;2.538519e+03;2.509686e+03;2.305401e+03;2.266460e+03;2.221186e+03;2.170099e+03;2.113032e+03;2.048485e+03;1.976729e+03;1.897586e+03;1.810340e+03;1.714609e+03;1.609526e+03;1.495083e+03;1.370825e+03;1.236271e+03;1.086720e+03;9.214039e+02;7.346392e+02;6.300617e+02;6.300833e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
5.250682e+01;6.635531e+01;6.002636e+02;7.083074e+02;2.601322e+03;6.293873e+02;5.688749e+02;9.966037e+02;6.007590e+02;2.601322e+03;2.576418e+03;2.500427e+03;2.371175e+03;2.184567e+03;1.942257e+03;1.653652e+03;9.966037e+02;9.803857e+02;9.650415e+02;5.852322e+02;7.741281e-01;7.083074e+02;8.982640e+02;1.216788e+03;1.352581e+03;1.477724e+03;1.593117e+03;1.699053e+03;1.795740e+03;1.883751e+03;1.963890e+03;2.036493e+03;2.102061e+03;2.160052e+03;2.211945e+03;2.258128e+03;2.298096e+03;2.332427e+03;2.361484e+03;2.385578e+03;2.404784e+03;2.578764e+03;2.591189e+03;2.598702e+03;2.601322e+03;2.599066e+03;2.591836e+03;2.579505e+03;2.561857e+03;2.538652e+03;2.509825e+03;2.305425e+03;2.266487e+03;2.221216e+03;2.170133e+03;2.113071e+03;2.048532e+03;1.976784e+03;1.897653e+03;1.810420e+03;1.714705e+03;1.609635e+03;1.495201e+03;1.370940e+03;1.236367e+03;1.086755e+03;9.212977e+02;7.342247e+02;6.293660e+02;6.293873e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
5.301120e+01;6.635722e+01;6.002645e+02;7.078214e+02;2.601418e+03;6.286976e+02;5.688649e+02;9.966289e+02;6.007479e+02;2.601418e+03;2.576511e+03;2.500512e+03;2.371246e+03;2.184621e+03;1.942291e+03;1.653665e+03;9.966289e+02;9.804102e+02;9.650652e+02;5.852327e+02;7.741294e-01;7.078214e+02;8.981127e+02;1.216860e+03;1.352675e+03;1.477825e+03;1.593211e+03;1.699135e+03;1.795808e+03;1.883808e+03;1.963936e+03;2.036532e+03;2.102095e+03;2.160080e+03;2.211969e+03;2.258150e+03;2.298115e+03;2.332445e+03;2.361500e+03;2.385593e+03;2.404799e+03;2.578853e+03;2.591279e+03;2.598794e+03;2.601418e+03;2.599166e+03;2.591942e+03;2.579617e+03;2.561977e+03;2.538778e+03;2.509958e+03;2.305447e+03;2.266511e+03;2.221244e+03;2.170165e+03;2.113108e+03;2.048577e+03;1.976836e+03;1.897716e+03;1.810495e+03;1.714796e+03;1.609740e+03;1.495316e+03;1.371052e+03;1.236459e+03;1.086789e+03;9.211937e+02;7.338157e+02;6.286768e+02;6.286976e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
5.350805e+01;6.635893e+01;6.002654e+02;7.073556e+02;2.601506e+03;6.280345e+02;5.688552e+02;9.966520e+02;6.007372e+02;2.601506e+03;2.576596e+03;2.500590e+03;2.371312e+03;2.184671e+03;1.942321e+03;1.653676e+03;9.966520e+02;9.804326e+02;9.650869e+02;5.852332e+02;7.741306e-01;7.073556e+02;8.979686e+02;1.216928e+03;1.352764e+03;1.477918e+03;1.593299e+03;1.699212e+03;1.795871e+03;1.883861e+03;1.963979e+03;2.036568e+03;2.102125e+03;2.160105e+03;2.211992e+03;2.258171e+03;2.298133e+03;2.332461e+03;2.361515e+03;2.385607e+03;2.404812e+03;2.578934e+03;2.591362e+03;2.598879e+03;2.601506e+03;2.599258e+03;2.592039e+03;2.579719e+03;2.562088e+03;2.538895e+03;2.510080e+03;2.305467e+03;2.266534e+03;2.221270e+03;2.170193e+03;2.113142e+03;2.048617e+03;1.976883e+03;1.897774e+03;1.810565e+03;1.714881e+03;1.609837e+03;1.495423e+03;1.371156e+03;1.236546e+03;1.086821e+03;9.210948e+02;7.334240e+02;6.280140e+02;6.280345e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
