# time , p 555010000, p 555020000, p 555030000, p 555040000, p 555050000, p 555060000, p 555070000, p 555080000, p 555090000, p 555100000, p 555110000, p 555120000, p 555130000, p 555140000, p 555150000, p 555160000, p 555170000, p 555180000, p 555190000, p 555200000, p 555210000, p 555220000, p 555230000, p 555240000, p 555250000, p 555260000, p 555270000, p 555280000, p 555290000, p 555300000, p 555310000, p 555320000, p 555330000, p 555340000, p 555350000, p 555360000, p 555370000, p 555380000, p 555390000, p 555400000, p 555410000, p 555420000, p 555430000, p 555440000, p 555450000, p 555460000, p 555470000, p 555480000, p 555490000, p 555500000, tempf 555010000, tempf 555020000, tempf 555030000, tempf 555040000, tempf 555050000, tempf 555060000, tempf 555070000, tempf 555080000, tempf 555090000, tempf 555100000, tempf 555110000, tempf 555120000, tempf 555130000, tempf 555140000, tempf 555150000, tempf 555160000, tempf 555170000, tempf 555180000, tempf 555190000, tempf 555200000, tempf 555210000, tempf 555220000, tempf 555230000, tempf 555240000, tempf 555250000, tempf 555260000, tempf 555270000, tempf 555280000, tempf 555290000, tempf 555300000, tempf 555310000, tempf 555320000, tempf 555330000, tempf 555340000, tempf 555350000, tempf 555360000, tempf 555370000, tempf 555380000, tempf 555390000, tempf 555400000, tempf 555410000, tempf 555420000, tempf 555430000, tempf 555440000, tempf 555450000, tempf 555460000, tempf 555470000, tempf 555480000, tempf 555490000, tempf 555500000
5.251289e+01, 1.539778e+07, 1.539626e+07, 1.539475e+07, 1.539323e+07, 1.539172e+07, 1.539020e+07, 1.538868e+07, 1.538717e+07, 1.538565e+07, 1.538414e+07, 1.538262e+07, 1.538110e+07, 1.537959e+07, 1.537807e+07, 1.537656e+07, 1.537504e+07, 1.537352e+07, 1.537201e+07, 1.537049e+07, 1.536898e+07, 1.536746e+07, 1.536594e+07, 1.536443e+07, 1.536291e+07, 1.536140e+07, 1.535988e+07, 1.535836e+07, 1.535685e+07, 1.535533e+07, 1.535382e+07, 1.535230e+07, 1.535078e+07, 1.534927e+07, 1.534775e+07, 1.534624e+07, 1.534472e+07, 1.534320e+07, 1.534169e+07, 1.534017e+07, 1.533866e+07, 1.533714e+07, 1.533562e+07, 1.533411e+07, 1.533259e+07, 1.533108e+07, 1.532956e+07, 1.532804e+07, 1.532653e+07, 1.532501e+07, 1.532350e+07, 5.662078e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662055e+02, 5.662052e+02, 5.662049e+02, 5.662045e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662022e+02, 5.662019e+02, 5.662016e+02, 5.662012e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661986e+02, 5.661983e+02, 5.661979e+02, 5.661976e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661963e+02, 5.661960e+02, 5.661957e+02, 5.661953e+02, 5.661950e+02, 5.661946e+02, 5.661943e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661930e+02, 5.661927e+02, 5.661924e+02, 5.661920e+02, 5.661917e+02
5.300977e+01, 1.539778e+07, 1.539627e+07, 1.539475e+07, 1.539323e+07, 1.539172e+07, 1.539020e+07, 1.538869e+07, 1.538717e+07, 1.538565e+07, 1.538414e+07, 1.538262e+07, 1.538111e+07, 1.537959e+07, 1.537807e+07, 1.537656e+07, 1.537504e+07, 1.537353e+07, 1.537201e+07, 1.537049e+07, 1.536898e+07, 1.536746e+07, 1.536595e+07, 1.536443e+07, 1.536291e+07, 1.536140e+07, 1.535988e+07, 1.535836e+07, 1.535685e+07, 1.535533e+07, 1.535382e+07, 1.535230e+07, 1.535078e+07, 1.534927e+07, 1.534775e+07, 1.534624e+07, 1.534472e+07, 1.534320e+07, 1.534169e+07, 1.534017e+07, 1.533866e+07, 1.533714e+07, 1.533562e+07, 1.533411e+07, 1.533259e+07, 1.533108e+07, 1.532956e+07, 1.532804e+07, 1.532653e+07, 1.532501e+07, 1.532350e+07, 5.662078e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662055e+02, 5.662052e+02, 5.662049e+02, 5.662045e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662022e+02, 5.662019e+02, 5.662016e+02, 5.662012e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661986e+02, 5.661983e+02, 5.661979e+02, 5.661976e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661963e+02, 5.661960e+02, 5.661957e+02, 5.661953e+02, 5.661950e+02, 5.661946e+02, 5.661943e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661930e+02, 5.661927e+02, 5.661924e+02, 5.661920e+02, 5.661917e+02
5.351418e+01, 1.539779e+07, 1.539627e+07, 1.539475e+07, 1.539324e+07, 1.539172e+07, 1.539020e+07, 1.538869e+07, 1.538717e+07, 1.538566e+07, 1.538414e+07, 1.538262e+07, 1.538111e+07, 1.537959e+07, 1.537808e+07, 1.537656e+07, 1.537504e+07, 1.537353e+07, 1.537201e+07, 1.537050e+07, 1.536898e+07, 1.536746e+07, 1.536595e+07, 1.536443e+07, 1.536292e+07, 1.536140e+07, 1.535988e+07, 1.535837e+07, 1.535685e+07, 1.535534e+07, 1.535382e+07, 1.535230e+07, 1.535079e+07, 1.534927e+07, 1.534776e+07, 1.534624e+07, 1.534472e+07, 1.534321e+07, 1.534169e+07, 1.534018e+07, 1.533866e+07, 1.533714e+07, 1.533563e+07, 1.533411e+07, 1.533260e+07, 1.533108e+07, 1.532956e+07, 1.532805e+07, 1.532653e+07, 1.532501e+07, 1.532350e+07, 5.662078e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662055e+02, 5.662052e+02, 5.662049e+02, 5.662045e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662019e+02, 5.662016e+02, 5.662012e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661986e+02, 5.661983e+02, 5.661979e+02, 5.661976e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661963e+02, 5.661960e+02, 5.661957e+02, 5.661953e+02, 5.661950e+02, 5.661946e+02, 5.661943e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661930e+02, 5.661927e+02, 5.661924e+02, 5.661920e+02, 5.661917e+02
5.401106e+01, 1.539779e+07, 1.539627e+07, 1.539475e+07, 1.539324e+07, 1.539172e+07, 1.539020e+07, 1.538869e+07, 1.538717e+07, 1.538566e+07, 1.538414e+07, 1.538262e+07, 1.538111e+07, 1.537959e+07, 1.537808e+07, 1.537656e+07, 1.537504e+07, 1.537353e+07, 1.537201e+07, 1.537050e+07, 1.536898e+07, 1.536746e+07, 1.536595e+07, 1.536443e+07, 1.536292e+07, 1.536140e+07, 1.535988e+07, 1.535837e+07, 1.535685e+07, 1.535534e+07, 1.535382e+07, 1.535230e+07, 1.535079e+07, 1.534927e+07, 1.534776e+07, 1.534624e+07, 1.534472e+07, 1.534321e+07, 1.534169e+07, 1.534018e+07, 1.533866e+07, 1.533714e+07, 1.533563e+07, 1.533411e+07, 1.533260e+07, 1.533108e+07, 1.532956e+07, 1.532805e+07, 1.532653e+07, 1.532502e+07, 1.532350e+07, 5.662078e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662055e+02, 5.662052e+02, 5.662049e+02, 5.662045e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662019e+02, 5.662016e+02, 5.662012e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661986e+02, 5.661983e+02, 5.661979e+02, 5.661976e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661963e+02, 5.661960e+02, 5.661957e+02, 5.661953e+02, 5.661950e+02, 5.661946e+02, 5.661943e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661930e+02, 5.661927e+02, 5.661924e+02, 5.661920e+02, 5.661917e+02
5.450794e+01, 1.539779e+07, 1.539627e+07, 1.539476e+07, 1.539324e+07, 1.539172e+07, 1.539021e+07, 1.538869e+07, 1.538718e+07, 1.538566e+07, 1.538414e+07, 1.538263e+07, 1.538111e+07, 1.537960e+07, 1.537808e+07, 1.537656e+07, 1.537505e+07, 1.537353e+07, 1.537202e+07, 1.537050e+07, 1.536898e+07, 1.536747e+07, 1.536595e+07, 1.536444e+07, 1.536292e+07, 1.536140e+07, 1.535989e+07, 1.535837e+07, 1.535685e+07, 1.535534e+07, 1.535382e+07, 1.535231e+07, 1.535079e+07, 1.534927e+07, 1.534776e+07, 1.534624e+07, 1.534473e+07, 1.534321e+07, 1.534169e+07, 1.534018e+07, 1.533866e+07, 1.533715e+07, 1.533563e+07, 1.533411e+07, 1.533260e+07, 1.533108e+07, 1.532957e+07, 1.532805e+07, 1.532653e+07, 1.532502e+07, 1.532350e+07, 5.662078e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662055e+02, 5.662052e+02, 5.662049e+02, 5.662045e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662019e+02, 5.662016e+02, 5.662012e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661986e+02, 5.661983e+02, 5.661979e+02, 5.661976e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661963e+02, 5.661960e+02, 5.661957e+02, 5.661953e+02, 5.661950e+02, 5.661946e+02, 5.661943e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661930e+02, 5.661927e+02, 5.661924e+02, 5.661920e+02, 5.661917e+02
5.501235e+01, 1.539779e+07, 1.539627e+07, 1.539476e+07, 1.539324e+07, 1.539172e+07, 1.539021e+07, 1.538869e+07, 1.538718e+07, 1.538566e+07, 1.538414e+07, 1.538263e+07, 1.538111e+07, 1.537960e+07, 1.537808e+07, 1.537656e+07, 1.537505e+07, 1.537353e+07, 1.537202e+07, 1.537050e+07, 1.536898e+07, 1.536747e+07, 1.536595e+07, 1.536444e+07, 1.536292e+07, 1.536140e+07, 1.535989e+07, 1.535837e+07, 1.535686e+07, 1.535534e+07, 1.535382e+07, 1.535231e+07, 1.535079e+07, 1.534928e+07, 1.534776e+07, 1.534624e+07, 1.534473e+07, 1.534321e+07, 1.534170e+07, 1.534018e+07, 1.533866e+07, 1.533715e+07, 1.533563e+07, 1.533412e+07, 1.533260e+07, 1.533108e+07, 1.532957e+07, 1.532805e+07, 1.532654e+07, 1.532502e+07, 1.532350e+07, 5.662078e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662055e+02, 5.662052e+02, 5.662049e+02, 5.662045e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662019e+02, 5.662016e+02, 5.662012e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661986e+02, 5.661983e+02, 5.661979e+02, 5.661976e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661963e+02, 5.661960e+02, 5.661957e+02, 5.661953e+02, 5.661950e+02, 5.661946e+02, 5.661943e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661920e+02, 5.661917e+02
5.550923e+01, 1.539779e+07, 1.539627e+07, 1.539476e+07, 1.539324e+07, 1.539173e+07, 1.539021e+07, 1.538869e+07, 1.538718e+07, 1.538566e+07, 1.538415e+07, 1.538263e+07, 1.538111e+07, 1.537960e+07, 1.537808e+07, 1.537657e+07, 1.537505e+07, 1.537353e+07, 1.537202e+07, 1.537050e+07, 1.536899e+07, 1.536747e+07, 1.536595e+07, 1.536444e+07, 1.536292e+07, 1.536141e+07, 1.535989e+07, 1.535837e+07, 1.535686e+07, 1.535534e+07, 1.535383e+07, 1.535231e+07, 1.535079e+07, 1.534928e+07, 1.534776e+07, 1.534625e+07, 1.534473e+07, 1.534321e+07, 1.534170e+07, 1.534018e+07, 1.533867e+07, 1.533715e+07, 1.533563e+07, 1.533412e+07, 1.533260e+07, 1.533108e+07, 1.532957e+07, 1.532805e+07, 1.532654e+07, 1.532502e+07, 1.532350e+07, 5.662078e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662055e+02, 5.662052e+02, 5.662049e+02, 5.662045e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662019e+02, 5.662016e+02, 5.662012e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661986e+02, 5.661983e+02, 5.661979e+02, 5.661976e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661963e+02, 5.661960e+02, 5.661957e+02, 5.661953e+02, 5.661950e+02, 5.661946e+02, 5.661943e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661920e+02, 5.661917e+02
5.601364e+01, 1.539779e+07, 1.539628e+07, 1.539476e+07, 1.539324e+07, 1.539173e+07, 1.539021e+07, 1.538870e+07, 1.538718e+07, 1.538566e+07, 1.538415e+07, 1.538263e+07, 1.538112e+07, 1.537960e+07, 1.537808e+07, 1.537657e+07, 1.537505e+07, 1.537354e+07, 1.537202e+07, 1.537050e+07, 1.536899e+07, 1.536747e+07, 1.536596e+07, 1.536444e+07, 1.536292e+07, 1.536141e+07, 1.535989e+07, 1.535838e+07, 1.535686e+07, 1.535534e+07, 1.535383e+07, 1.535231e+07, 1.535080e+07, 1.534928e+07, 1.534776e+07, 1.534625e+07, 1.534473e+07, 1.534322e+07, 1.534170e+07, 1.534018e+07, 1.533867e+07, 1.533715e+07, 1.533564e+07, 1.533412e+07, 1.533260e+07, 1.533109e+07, 1.532957e+07, 1.532806e+07, 1.532654e+07, 1.532502e+07, 1.532351e+07, 5.662078e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662055e+02, 5.662052e+02, 5.662049e+02, 5.662045e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662019e+02, 5.662016e+02, 5.662012e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661986e+02, 5.661983e+02, 5.661979e+02, 5.661976e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661963e+02, 5.661960e+02, 5.661957e+02, 5.661953e+02, 5.661950e+02, 5.661947e+02, 5.661943e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661920e+02, 5.661917e+02
5.651052e+01, 1.539780e+07, 1.539628e+07, 1.539476e+07, 1.539325e+07, 1.539173e+07, 1.539021e+07, 1.538870e+07, 1.538718e+07, 1.538567e+07, 1.538415e+07, 1.538263e+07, 1.538112e+07, 1.537960e+07, 1.537809e+07, 1.537657e+07, 1.537505e+07, 1.537354e+07, 1.537202e+07, 1.537051e+07, 1.536899e+07, 1.536747e+07, 1.536596e+07, 1.536444e+07, 1.536292e+07, 1.536141e+07, 1.535989e+07, 1.535838e+07, 1.535686e+07, 1.535534e+07, 1.535383e+07, 1.535231e+07, 1.535080e+07, 1.534928e+07, 1.534776e+07, 1.534625e+07, 1.534473e+07, 1.534322e+07, 1.534170e+07, 1.534018e+07, 1.533867e+07, 1.533715e+07, 1.533564e+07, 1.533412e+07, 1.533260e+07, 1.533109e+07, 1.532957e+07, 1.532806e+07, 1.532654e+07, 1.532502e+07, 1.532351e+07, 5.662078e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662055e+02, 5.662052e+02, 5.662049e+02, 5.662045e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662019e+02, 5.662016e+02, 5.662012e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661986e+02, 5.661983e+02, 5.661979e+02, 5.661976e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661963e+02, 5.661960e+02, 5.661957e+02, 5.661953e+02, 5.661950e+02, 5.661947e+02, 5.661943e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661920e+02, 5.661917e+02
5.700740e+01, 1.539780e+07, 1.539628e+07, 1.539476e+07, 1.539325e+07, 1.539173e+07, 1.539022e+07, 1.538870e+07, 1.538718e+07, 1.538567e+07, 1.538415e+07, 1.538264e+07, 1.538112e+07, 1.537960e+07, 1.537809e+07, 1.537657e+07, 1.537506e+07, 1.537354e+07, 1.537202e+07, 1.537051e+07, 1.536899e+07, 1.536748e+07, 1.536596e+07, 1.536444e+07, 1.536293e+07, 1.536141e+07, 1.535990e+07, 1.535838e+07, 1.535686e+07, 1.535535e+07, 1.535383e+07, 1.535232e+07, 1.535080e+07, 1.534928e+07, 1.534777e+07, 1.534625e+07, 1.534474e+07, 1.534322e+07, 1.534170e+07, 1.534019e+07, 1.533867e+07, 1.533716e+07, 1.533564e+07, 1.533412e+07, 1.533261e+07, 1.533109e+07, 1.532957e+07, 1.532806e+07, 1.532654e+07, 1.532503e+07, 1.532351e+07, 5.662078e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662055e+02, 5.662052e+02, 5.662049e+02, 5.662045e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662019e+02, 5.662016e+02, 5.662012e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661986e+02, 5.661983e+02, 5.661979e+02, 5.661976e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661953e+02, 5.661950e+02, 5.661947e+02, 5.661943e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661920e+02, 5.661917e+02
5.751181e+01, 1.539780e+07, 1.539628e+07, 1.539476e+07, 1.539325e+07, 1.539173e+07, 1.539022e+07, 1.538870e+07, 1.538718e+07, 1.538567e+07, 1.538415e+07, 1.538264e+07, 1.538112e+07, 1.537960e+07, 1.537809e+07, 1.537657e+07, 1.537506e+07, 1.537354e+07, 1.537202e+07, 1.537051e+07, 1.536899e+07, 1.536748e+07, 1.536596e+07, 1.536444e+07, 1.536293e+07, 1.536141e+07, 1.535990e+07, 1.535838e+07, 1.535686e+07, 1.535535e+07, 1.535383e+07, 1.535232e+07, 1.535080e+07, 1.534928e+07, 1.534777e+07, 1.534625e+07, 1.534474e+07, 1.534322e+07, 1.534170e+07, 1.534019e+07, 1.533867e+07, 1.533716e+07, 1.533564e+07, 1.533412e+07, 1.533261e+07, 1.533109e+07, 1.532958e+07, 1.532806e+07, 1.532654e+07, 1.532503e+07, 1.532351e+07, 5.662078e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662055e+02, 5.662052e+02, 5.662049e+02, 5.662045e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662019e+02, 5.662016e+02, 5.662012e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661986e+02, 5.661983e+02, 5.661979e+02, 5.661976e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661953e+02, 5.661950e+02, 5.661947e+02, 5.661943e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661920e+02, 5.661917e+02
5.800870e+01, 1.539780e+07, 1.539628e+07, 1.539477e+07, 1.539325e+07, 1.539174e+07, 1.539022e+07, 1.538870e+07, 1.538719e+07, 1.538567e+07, 1.538416e+07, 1.538264e+07, 1.538112e+07, 1.537961e+07, 1.537809e+07, 1.537658e+07, 1.537506e+07, 1.537354e+07, 1.537203e+07, 1.537051e+07, 1.536900e+07, 1.536748e+07, 1.536596e+07, 1.536445e+07, 1.536293e+07, 1.536141e+07, 1.535990e+07, 1.535838e+07, 1.535687e+07, 1.535535e+07, 1.535383e+07, 1.535232e+07, 1.535080e+07, 1.534929e+07, 1.534777e+07, 1.534625e+07, 1.534474e+07, 1.534322e+07, 1.534171e+07, 1.534019e+07, 1.533867e+07, 1.533716e+07, 1.533564e+07, 1.533413e+07, 1.533261e+07, 1.533109e+07, 1.532958e+07, 1.532806e+07, 1.532655e+07, 1.532503e+07, 1.532351e+07, 5.662078e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662052e+02, 5.662049e+02, 5.662045e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662019e+02, 5.662016e+02, 5.662012e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661986e+02, 5.661983e+02, 5.661979e+02, 5.661976e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661953e+02, 5.661950e+02, 5.661947e+02, 5.661943e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661920e+02, 5.661917e+02
5.851311e+01, 1.539780e+07, 1.539628e+07, 1.539477e+07, 1.539325e+07, 1.539174e+07, 1.539022e+07, 1.538870e+07, 1.538719e+07, 1.538567e+07, 1.538416e+07, 1.538264e+07, 1.538112e+07, 1.537961e+07, 1.537809e+07, 1.537658e+07, 1.537506e+07, 1.537354e+07, 1.537203e+07, 1.537051e+07, 1.536900e+07, 1.536748e+07, 1.536596e+07, 1.536445e+07, 1.536293e+07, 1.536142e+07, 1.535990e+07, 1.535838e+07, 1.535687e+07, 1.535535e+07, 1.535384e+07, 1.535232e+07, 1.535080e+07, 1.534929e+07, 1.534777e+07, 1.534626e+07, 1.534474e+07, 1.534322e+07, 1.534171e+07, 1.534019e+07, 1.533868e+07, 1.533716e+07, 1.533564e+07, 1.533413e+07, 1.533261e+07, 1.533110e+07, 1.532958e+07, 1.532806e+07, 1.532655e+07, 1.532503e+07, 1.532352e+07, 5.662078e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662052e+02, 5.662049e+02, 5.662045e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662019e+02, 5.662016e+02, 5.662012e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661986e+02, 5.661983e+02, 5.661980e+02, 5.661976e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661953e+02, 5.661950e+02, 5.661947e+02, 5.661943e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661920e+02, 5.661917e+02
5.900999e+01, 1.539780e+07, 1.539629e+07, 1.539477e+07, 1.539325e+07, 1.539174e+07, 1.539022e+07, 1.538871e+07, 1.538719e+07, 1.538567e+07, 1.538416e+07, 1.538264e+07, 1.538113e+07, 1.537961e+07, 1.537809e+07, 1.537658e+07, 1.537506e+07, 1.537355e+07, 1.537203e+07, 1.537051e+07, 1.536900e+07, 1.536748e+07, 1.536597e+07, 1.536445e+07, 1.536293e+07, 1.536142e+07, 1.535990e+07, 1.535839e+07, 1.535687e+07, 1.535535e+07, 1.535384e+07, 1.535232e+07, 1.535081e+07, 1.534929e+07, 1.534777e+07, 1.534626e+07, 1.534474e+07, 1.534323e+07, 1.534171e+07, 1.534019e+07, 1.533868e+07, 1.533716e+07, 1.533564e+07, 1.533413e+07, 1.533261e+07, 1.533110e+07, 1.532958e+07, 1.532806e+07, 1.532655e+07, 1.532503e+07, 1.532352e+07, 5.662078e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662052e+02, 5.662049e+02, 5.662045e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662019e+02, 5.662016e+02, 5.662012e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661986e+02, 5.661983e+02, 5.661980e+02, 5.661976e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661953e+02, 5.661950e+02, 5.661947e+02, 5.661943e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661920e+02, 5.661917e+02
