time ;httemp 555000101;httemp 555000201;httemp 555000301;httemp 555000401;httemp 555000501;httemp 555000601;httemp 555000701;httemp 555000801;httemp 555000901;httemp 555001001;httemp 555001101;httemp 555001201;httemp 555001301;httemp 555001401;httemp 555001501;httemp 555001601;httemp 555001701;httemp 555001801;httemp 555001901;httemp 555002001;httemp 555002101;httemp 555002201;httemp 555002301;httemp 555002401;httemp 555002501;httemp 555002601;httemp 555002701;httemp 555002801;httemp 555002901;httemp 555003001;httemp 555003101;httemp 555003201;httemp 555003301;httemp 555003401;httemp 555003501;httemp 555003601;httemp 555003701;httemp 555003801;httemp 555003901;httemp 555004001;httemp 555004101;httemp 555004201;httemp 555004301;httemp 555004401;httemp 555004501;httemp 555004601;httemp 555004701;httemp 555004801;httemp 555004901;httemp 555005001;httemp 555000108;httemp 555000208;httemp 555000308;httemp 555000408;httemp 555000508;httemp 555000608;httemp 555000708;httemp 555000808;httemp 555000908;httemp 555001008;httemp 555001108;httemp 555001208;httemp 555001308;httemp 555001408;httemp 555001508;httemp 555001608;httemp 555001708;httemp 555001808;httemp 555001908;httemp 555002008;httemp 555002108;httemp 555002208;httemp 555002308;httemp 555002408;httemp 555002508;httemp 555002608;httemp 555002708;httemp 555002808;httemp 555002908;httemp 555003008;httemp 555003108;httemp 555003208;httemp 555003308;httemp 555003408;httemp 555003508;httemp 555003608;httemp 555003708;httemp 555003808;httemp 555003908;httemp 555004008;httemp 555004108;httemp 555004208;httemp 555004308;httemp 555004408;httemp 555004508;httemp 555004608;httemp 555004708;httemp 555004808;httemp 555004908;httemp 555005008
1.300995e+01;5.944434e+02;6.507225e+02;7.048926e+02;7.589444e+02;8.141896e+02;8.700940e+02;9.266516e+02;9.829080e+02;1.038523e+03;1.093569e+03;1.146863e+03;1.197881e+03;1.246485e+03;1.292740e+03;1.335273e+03;1.374371e+03;1.410081e+03;1.442127e+03;1.470318e+03;1.494419e+03;1.514091e+03;1.529032e+03;1.539324e+03;1.544962e+03;1.545927e+03;1.542219e+03;1.533860e+03;1.520883e+03;1.503276e+03;1.481046e+03;1.454575e+03;1.424175e+03;1.389971e+03;1.352387e+03;1.311514e+03;1.267229e+03;1.219724e+03;1.170196e+03;1.118097e+03;1.064094e+03;1.009242e+03;9.536927e+02;8.977269e+02;8.416891e+02;7.863499e+02;7.319225e+02;6.784428e+02;6.239333e+02;5.964977e+02;5.964765e+02;5.686006e+02;5.732075e+02;5.778657e+02;5.825350e+02;5.871779e+02;5.917660e+02;5.962997e+02;6.007596e+02;6.051199e+02;6.093853e+02;6.135110e+02;6.174882e+02;6.213019e+02;6.249470e+02;6.284370e+02;6.317105e+02;6.347440e+02;6.375505e+02;6.401192e+02;6.424445e+02;6.445563e+02;6.464003e+02;6.479699e+02;6.492614e+02;6.502710e+02;6.509956e+02;6.514324e+02;6.515791e+02;6.514333e+02;6.510035e+02;6.503259e+02;6.493676e+02;6.481335e+02;6.466203e+02;6.448190e+02;6.427422e+02;6.404592e+02;6.379262e+02;6.351644e+02;6.321670e+02;6.289503e+02;6.255469e+02;6.219514e+02;6.181837e+02;6.142613e+02;6.101719e+02;6.059446e+02;6.016162e+02;5.994330e+02;5.994233e+02
1.350680e+01;5.943781e+02;6.508895e+02;7.052629e+02;7.595502e+02;8.150755e+02;8.713154e+02;9.282330e+02;9.848699e+02;1.040909e+03;1.096389e+03;1.150102e+03;1.201498e+03;1.250595e+03;1.297222e+03;1.340098e+03;1.379557e+03;1.415661e+03;1.448053e+03;1.476595e+03;1.501007e+03;1.520816e+03;1.535875e+03;1.546266e+03;1.551962e+03;1.552951e+03;1.549232e+03;1.540821e+03;1.527758e+03;1.510066e+03;1.487660e+03;1.460891e+03;1.430148e+03;1.395614e+03;1.357653e+03;1.316448e+03;1.271901e+03;1.223929e+03;1.173998e+03;1.121496e+03;1.067088e+03;1.011811e+03;9.558747e+02;8.995490e+02;8.431670e+02;7.875099e+02;7.328182e+02;6.791240e+02;6.244233e+02;5.968680e+02;5.968483e+02;5.685958e+02;5.732195e+02;5.778932e+02;5.825779e+02;5.872373e+02;5.918433e+02;5.963962e+02;6.008751e+02;6.052545e+02;6.095392e+02;6.136826e+02;6.176785e+02;6.215103e+02;6.251768e+02;6.286821e+02;6.319696e+02;6.350146e+02;6.378351e+02;6.404164e+02;6.427623e+02;6.448863e+02;6.467382e+02;6.483146e+02;6.496120e+02;6.506266e+02;6.513550e+02;6.517947e+02;6.519431e+02;6.517980e+02;6.513579e+02;6.506740e+02;6.497114e+02;6.484706e+02;6.469539e+02;6.451464e+02;6.430601e+02;6.407636e+02;6.382188e+02;6.354447e+02;6.324359e+02;6.292063e+02;6.257892e+02;6.221801e+02;6.183982e+02;6.144623e+02;6.103607e+02;6.061215e+02;6.017802e+02;5.995906e+02;5.995817e+02
1.401117e+01;5.943203e+02;6.510379e+02;7.055912e+02;7.600866e+02;8.158627e+02;8.724075e+02;9.296503e+02;9.866332e+02;1.043062e+03;1.098926e+03;1.153035e+03;1.204782e+03;1.254334e+03;1.301284e+03;1.344480e+03;1.384275e+03;1.420745e+03;1.453476e+03;1.482347e+03;1.507035e+03;1.526944e+03;1.542119e+03;1.552598e+03;1.558355e+03;1.559369e+03;1.555635e+03;1.547179e+03;1.534034e+03;1.516250e+03;1.493729e+03;1.466680e+03;1.435617e+03;1.400781e+03;1.362458e+03;1.320944e+03;1.276143e+03;1.227764e+03;1.177438e+03;1.124576e+03;1.069806e+03;1.014143e+03;9.578527e+02;9.012006e+02;8.445071e+02;7.885613e+02;7.336326e+02;6.797480e+02;6.248803e+02;5.972177e+02;5.971993e+02;5.685915e+02;5.732302e+02;5.779176e+02;5.826158e+02;5.872901e+02;5.919124e+02;5.964827e+02;6.009786e+02;6.053754e+02;6.096777e+02;6.138373e+02;6.178501e+02;6.216987e+02;6.253847e+02;6.289038e+02;6.322030e+02;6.352604e+02;6.380935e+02;6.406866e+02;6.430539e+02;6.451861e+02;6.470450e+02;6.486277e+02;6.499305e+02;6.509496e+02;6.516816e+02;6.521238e+02;6.522738e+02;6.521295e+02;6.516876e+02;6.509909e+02;6.500242e+02;6.487771e+02;6.472567e+02;6.454433e+02;6.433505e+02;6.410399e+02;6.384848e+02;6.356989e+02;6.326797e+02;6.294390e+02;6.260087e+02;6.223873e+02;6.185925e+02;6.146445e+02;6.105319e+02;6.062825e+02;6.019298e+02;5.997345e+02;5.997263e+02
1.450802e+01;5.942706e+02;6.511658e+02;7.058738e+02;7.605475e+02;8.165417e+02;8.733547e+02;9.308828e+02;9.881710e+02;1.044945e+03;1.101147e+03;1.155611e+03;1.207676e+03;1.257633e+03;1.304858e+03;1.348345e+03;1.388445e+03;1.425240e+03;1.458294e+03;1.487463e+03;1.512361e+03;1.532366e+03;1.547648e+03;1.558210e+03;1.564023e+03;1.565059e+03;1.561313e+03;1.552811e+03;1.539596e+03;1.521719e+03;1.499121e+03;1.471833e+03;1.440478e+03;1.405368e+03;1.366711e+03;1.324921e+03;1.279877e+03;1.231158e+03;1.180465e+03;1.127290e+03;1.072199e+03;1.016198e+03;9.595928e+02;9.026533e+02;8.456862e+02;7.894858e+02;7.343508e+02;6.803027e+02;6.252928e+02;5.975372e+02;5.975201e+02;5.685878e+02;5.732393e+02;5.779385e+02;5.826484e+02;5.873356e+02;5.919721e+02;5.965576e+02;6.010687e+02;6.054808e+02;6.097984e+02;6.139726e+02;6.180004e+02;6.218641e+02;6.255673e+02;6.290984e+02;6.324069e+02;6.354769e+02;6.383214e+02;6.409252e+02;6.433113e+02;6.454503e+02;6.473154e+02;6.489037e+02;6.502113e+02;6.512344e+02;6.519694e+02;6.524139e+02;6.525655e+02;6.524219e+02;6.519801e+02;6.512710e+02;6.503003e+02;6.490475e+02;6.475235e+02;6.457047e+02;6.436068e+02;6.412833e+02;6.387193e+02;6.359225e+02;6.328942e+02;6.296434e+02;6.262016e+02;6.225693e+02;6.187635e+02;6.148047e+02;6.106827e+02;6.064246e+02;6.020624e+02;5.998621e+02;5.998546e+02
1.501240e+01;5.942267e+02;6.512795e+02;7.061240e+02;7.609557e+02;8.171451e+02;8.742016e+02;9.319874e+02;9.895530e+02;1.046643e+03;1.103151e+03;1.157944e+03;1.210304e+03;1.260633e+03;1.308103e+03;1.351856e+03;1.392247e+03;1.429341e+03;1.462701e+03;1.492152e+03;1.517206e+03;1.537311e+03;1.552691e+03;1.563335e+03;1.569201e+03;1.570257e+03;1.566501e+03;1.557956e+03;1.544676e+03;1.526710e+03;1.504048e+03;1.476562e+03;1.444933e+03;1.409560e+03;1.370591e+03;1.328539e+03;1.283266e+03;1.234254e+03;1.183215e+03;1.129758e+03;1.074371e+03;1.018062e+03;9.611707e+02;9.039697e+02;8.467556e+02;7.903237e+02;7.350037e+02;6.808105e+02;6.256760e+02;5.978374e+02;5.978215e+02;5.685845e+02;5.732475e+02;5.779570e+02;5.826772e+02;5.873760e+02;5.920255e+02;5.966246e+02;6.011494e+02;6.055756e+02;6.099070e+02;6.140946e+02;6.181361e+02;6.220137e+02;6.257330e+02;6.292744e+02;6.325915e+02;6.356737e+02;6.385286e+02;6.411426e+02;6.435452e+02;6.456902e+02;6.475610e+02;6.491544e+02;6.504667e+02;6.514936e+02;6.522313e+02;6.526777e+02;6.528306e+02;6.526879e+02;6.522463e+02;6.515262e+02;6.505514e+02;6.492936e+02;6.477646e+02;6.459418e+02;6.438397e+02;6.415042e+02;6.389322e+02;6.361253e+02;6.330884e+02;6.298285e+02;6.263763e+02;6.227342e+02;6.189183e+02;6.149498e+02;6.108195e+02;6.065536e+02;6.021832e+02;5.999785e+02;5.999716e+02
1.550925e+01;5.941890e+02;6.513774e+02;7.063389e+02;7.613065e+02;8.176655e+02;8.749362e+02;9.329479e+02;9.907582e+02;1.048130e+03;1.104907e+03;1.159994e+03;1.212620e+03;1.263280e+03;1.310965e+03;1.354952e+03;1.395612e+03;1.432973e+03;1.466611e+03;1.496322e+03;1.521485e+03;1.541688e+03;1.557158e+03;1.567877e+03;1.573787e+03;1.574860e+03;1.571099e+03;1.562518e+03;1.549175e+03;1.531130e+03;1.508407e+03;1.480773e+03;1.448897e+03;1.413277e+03;1.374029e+03;1.331733e+03;1.286253e+03;1.236996e+03;1.185639e+03;1.131936e+03;1.076285e+03;1.019704e+03;9.625591e+02;9.051260e+02;8.476965e+02;7.910604e+02;7.355795e+02;6.812614e+02;6.260212e+02;5.981105e+02;5.980958e+02;5.685817e+02;5.732545e+02;5.779728e+02;5.827020e+02;5.874108e+02;5.920717e+02;5.966829e+02;6.012197e+02;6.056583e+02;6.100019e+02;6.142014e+02;6.182551e+02;6.221451e+02;6.258795e+02;6.294291e+02;6.327540e+02;6.358474e+02;6.387115e+02;6.413347e+02;6.437516e+02;6.459019e+02;6.477776e+02;6.493757e+02;6.506925e+02;6.517227e+02;6.524627e+02;6.529105e+02;6.530646e+02;6.529225e+02;6.524813e+02;6.517520e+02;6.507733e+02;6.495111e+02;6.479763e+02;6.461506e+02;6.440448e+02;6.416989e+02;6.391197e+02;6.363039e+02;6.332592e+02;6.299912e+02;6.265300e+02;6.228792e+02;6.190545e+02;6.150775e+02;6.109399e+02;6.066675e+02;6.022900e+02;6.000815e+02;6.000752e+02
1.601362e+01;5.941556e+02;6.514645e+02;7.065289e+02;7.616171e+02;8.181279e+02;8.755928e+02;9.338087e+02;9.918414e+02;1.049469e+03;1.106493e+03;1.161850e+03;1.214721e+03;1.265687e+03;1.313564e+03;1.357765e+03;1.398680e+03;1.436289e+03;1.470189e+03;1.500145e+03;1.525384e+03;1.545680e+03;1.561235e+03;1.572023e+03;1.577970e+03;1.579061e+03;1.575294e+03;1.566686e+03;1.553283e+03;1.535165e+03;1.512375e+03;1.484637e+03;1.452532e+03;1.416673e+03;1.377169e+03;1.334641e+03;1.288968e+03;1.239500e+03;1.187844e+03;1.133917e+03;1.078022e+03;1.021193e+03;9.638182e+02;9.061731e+02;8.485498e+02;7.917280e+02;7.361026e+02;6.816740e+02;6.263412e+02;5.983662e+02;5.983525e+02;5.685793e+02;5.732607e+02;5.779868e+02;5.827240e+02;5.874417e+02;5.921129e+02;5.967349e+02;6.012827e+02;6.057327e+02;6.100872e+02;6.142978e+02;6.183628e+02;6.222642e+02;6.260117e+02;6.295691e+02;6.329015e+02;6.360052e+02;6.388781e+02;6.415102e+02;6.439391e+02;6.460942e+02;6.479745e+02;6.495773e+02;6.508980e+02;6.519313e+02;6.526735e+02;6.531223e+02;6.532774e+02;6.531359e+02;6.526951e+02;6.519580e+02;6.509755e+02;6.497092e+02;6.481687e+02;6.463403e+02;6.442311e+02;6.418759e+02;6.392899e+02;6.364659e+02;6.334140e+02;6.301387e+02;6.266692e+02;6.230106e+02;6.191780e+02;6.151932e+02;6.110491e+02;6.067711e+02;6.023875e+02;6.001756e+02;6.001698e+02
1.651047e+01;5.941270e+02;6.515396e+02;7.066921e+02;7.618839e+02;8.185266e+02;8.761624e+02;9.345573e+02;9.927859e+02;1.050642e+03;1.107887e+03;1.163481e+03;1.216571e+03;1.267811e+03;1.315853e+03;1.360245e+03;1.401396e+03;1.439226e+03;1.473367e+03;1.503543e+03;1.528831e+03;1.549211e+03;1.564848e+03;1.575692e+03;1.581674e+03;1.582780e+03;1.579009e+03;1.570378e+03;1.556924e+03;1.538740e+03;1.515882e+03;1.488078e+03;1.455764e+03;1.419682e+03;1.379951e+03;1.337211e+03;1.291362e+03;1.241719e+03;1.189793e+03;1.135665e+03;1.079552e+03;1.022504e+03;9.649262e+02;9.070936e+02;8.493007e+02;7.923143e+02;7.365638e+02;6.820402e+02;6.266290e+02;5.985980e+02;5.985853e+02;5.685771e+02;5.732661e+02;5.779989e+02;5.827428e+02;5.874684e+02;5.921487e+02;5.967802e+02;6.013376e+02;6.057976e+02;6.101617e+02;6.143823e+02;6.184572e+02;6.223689e+02;6.261276e+02;6.296921e+02;6.330315e+02;6.361445e+02;6.390253e+02;6.416693e+02;6.441046e+02;6.462638e+02;6.481483e+02;6.497554e+02;6.510795e+02;6.521155e+02;6.528597e+02;6.533098e+02;6.534653e+02;6.533244e+02;6.528839e+02;6.521404e+02;6.511545e+02;6.498843e+02;6.483386e+02;6.465076e+02;6.443952e+02;6.420319e+02;6.394397e+02;6.366086e+02;6.335502e+02;6.302684e+02;6.267917e+02;6.231262e+02;6.192867e+02;6.152950e+02;6.111454e+02;6.068625e+02;6.024738e+02;6.002590e+02;6.002536e+02
1.700732e+01;5.941020e+02;6.516053e+02;7.068344e+02;7.621169e+02;8.188760e+02;8.766645e+02;9.352186e+02;9.936229e+02;1.051684e+03;1.109129e+03;1.164936e+03;1.218227e+03;1.269715e+03;1.317902e+03;1.362468e+03;1.403838e+03;1.441870e+03;1.476234e+03;1.506606e+03;1.531929e+03;1.552386e+03;1.568099e+03;1.578991e+03;1.585006e+03;1.586127e+03;1.582351e+03;1.573700e+03;1.560203e+03;1.541958e+03;1.519034e+03;1.491192e+03;1.458686e+03;1.422391e+03;1.382458e+03;1.339520e+03;1.293506e+03;1.243714e+03;1.191546e+03;1.137232e+03;1.080922e+03;1.023677e+03;9.659168e+02;9.079159e+02;8.499720e+02;7.928380e+02;7.369771e+02;6.823702e+02;6.268915e+02;5.988112e+02;5.987993e+02;5.685753e+02;5.732708e+02;5.780094e+02;5.827593e+02;5.874917e+02;5.921802e+02;5.968201e+02;6.013861e+02;6.058552e+02;6.102278e+02;6.144574e+02;6.185417e+02;6.224624e+02;6.262309e+02;6.298021e+02;6.331479e+02;6.362695e+02;6.391576e+02;6.418139e+02;6.442529e+02;6.464159e+02;6.483042e+02;6.499153e+02;6.512424e+02;6.522808e+02;6.530269e+02;6.534781e+02;6.536340e+02;6.534935e+02;6.530534e+02;6.523062e+02;6.513154e+02;6.500418e+02;6.484910e+02;6.466574e+02;6.445422e+02;6.421718e+02;6.395736e+02;6.367363e+02;6.336721e+02;6.303845e+02;6.269012e+02;6.232297e+02;6.193839e+02;6.153861e+02;6.112317e+02;6.069446e+02;6.025514e+02;6.003340e+02;6.003291e+02
1.751170e+01;5.940798e+02;6.516638e+02;7.069603e+02;7.623231e+02;8.191865e+02;8.771133e+02;9.358112e+02;9.943749e+02;1.052624e+03;1.110252e+03;1.166254e+03;1.219729e+03;1.271447e+03;1.319761e+03;1.364487e+03;1.406065e+03;1.444285e+03;1.478858e+03;1.509393e+03;1.534752e+03;1.555282e+03;1.571065e+03;1.582000e+03;1.588046e+03;1.589182e+03;1.585402e+03;1.576731e+03;1.563198e+03;1.544897e+03;1.521909e+03;1.494045e+03;1.461362e+03;1.424870e+03;1.384749e+03;1.341622e+03;1.295455e+03;1.245535e+03;1.193143e+03;1.138658e+03;1.082165e+03;1.024742e+03;9.668152e+02;9.086611e+02;8.505809e+02;7.933124e+02;7.373524e+02;6.826720e+02;6.271344e+02;5.990097e+02;5.989988e+02;5.685737e+02;5.732750e+02;5.780187e+02;5.827738e+02;5.875125e+02;5.922083e+02;5.968558e+02;6.014297e+02;6.059073e+02;6.102873e+02;6.145253e+02;6.186183e+02;6.225472e+02;6.263243e+02;6.299016e+02;6.332537e+02;6.363831e+02;6.392781e+02;6.419457e+02;6.443877e+02;6.465542e+02;6.484462e+02;6.500609e+02;6.513907e+02;6.524312e+02;6.531791e+02;6.536315e+02;6.537875e+02;6.536475e+02;6.532076e+02;6.524605e+02;6.514623e+02;6.501853e+02;6.486299e+02;6.467937e+02;6.446757e+02;6.422991e+02;6.396954e+02;6.368524e+02;6.337827e+02;6.304897e+02;6.270007e+02;6.233235e+02;6.194722e+02;6.154688e+02;6.113101e+02;6.070193e+02;6.026222e+02;6.004026e+02;6.003981e+02
1.800855e+01;5.940609e+02;6.517142e+02;7.070684e+02;7.625004e+02;8.194543e+02;8.775026e+02;9.363265e+02;9.950308e+02;1.053446e+03;1.111236e+03;1.167412e+03;1.221050e+03;1.272975e+03;1.321398e+03;1.366267e+03;1.408035e+03;1.446426e+03;1.481188e+03;1.511852e+03;1.537249e+03;1.557846e+03;1.573690e+03;1.584663e+03;1.590739e+03;1.591888e+03;1.588104e+03;1.579414e+03;1.565854e+03;1.547498e+03;1.524454e+03;1.496577e+03;1.463740e+03;1.427069e+03;1.386781e+03;1.343481e+03;1.297175e+03;1.247146e+03;1.194557e+03;1.139917e+03;1.083261e+03;1.025679e+03;9.676058e+02;9.093164e+02;8.511167e+02;7.937296e+02;7.376833e+02;6.829396e+02;6.273522e+02;5.991890e+02;5.991789e+02;5.685722e+02;5.732786e+02;5.780267e+02;5.827863e+02;5.875303e+02;5.922326e+02;5.968868e+02;6.014676e+02;6.059529e+02;6.103392e+02;6.145848e+02;6.186857e+02;6.226218e+02;6.264064e+02;6.299892e+02;6.333470e+02;6.364833e+02;6.393848e+02;6.420621e+02;6.445067e+02;6.466763e+02;6.485718e+02;6.501895e+02;6.515216e+02;6.525641e+02;6.533135e+02;6.537671e+02;6.539232e+02;6.537834e+02;6.533439e+02;6.525977e+02;6.515923e+02;6.503123e+02;6.487527e+02;6.469139e+02;6.447935e+02;6.424115e+02;6.398027e+02;6.369548e+02;6.338801e+02;6.305825e+02;6.270882e+02;6.234061e+02;6.195499e+02;6.155417e+02;6.113792e+02;6.070853e+02;6.026849e+02;6.004634e+02;6.004592e+02
1.851292e+01;5.940441e+02;6.517589e+02;7.071640e+02;7.626572e+02;8.196922e+02;8.778505e+02;9.367883e+02;9.956202e+02;1.054187e+03;1.112126e+03;1.168460e+03;1.222248e+03;1.274364e+03;1.322882e+03;1.367885e+03;1.409829e+03;1.448383e+03;1.483321e+03;1.514088e+03;1.539526e+03;1.560186e+03;1.576082e+03;1.587093e+03;1.593196e+03;1.594358e+03;1.590571e+03;1.581863e+03;1.568278e+03;1.549872e+03;1.526777e+03;1.498889e+03;1.465920e+03;1.429080e+03;1.388639e+03;1.345174e+03;1.298740e+03;1.248617e+03;1.195845e+03;1.141062e+03;1.084255e+03;1.026529e+03;9.683223e+02;9.099104e+02;8.516026e+02;7.941076e+02;7.379839e+02;6.831841e+02;6.275534e+02;5.993557e+02;5.993463e+02;5.685710e+02;5.732819e+02;5.780337e+02;5.827974e+02;5.875461e+02;5.922544e+02;5.969146e+02;6.015016e+02;6.059940e+02;6.103860e+02;6.146385e+02;6.187467e+02;6.226895e+02;6.264807e+02;6.300686e+02;6.334319e+02;6.365745e+02;6.394821e+02;6.421680e+02;6.446148e+02;6.467874e+02;6.486863e+02;6.503064e+02;6.516407e+02;6.526851e+02;6.534359e+02;6.538905e+02;6.540469e+02;6.539073e+02;6.534680e+02;6.527227e+02;6.517111e+02;6.504282e+02;6.488646e+02;6.470233e+02;6.449004e+02;6.425138e+02;6.399003e+02;6.370477e+02;6.339686e+02;6.306666e+02;6.271677e+02;6.234811e+02;6.196205e+02;6.156078e+02;6.114419e+02;6.071454e+02;6.027422e+02;6.005189e+02;6.005150e+02
1.900977e+01;5.940296e+02;6.517975e+02;7.072460e+02;7.627921e+02;8.198973e+02;8.781523e+02;9.371898e+02;9.961342e+02;1.054835e+03;1.112905e+03;1.169380e+03;1.223302e+03;1.275590e+03;1.324189e+03;1.369311e+03;1.411414e+03;1.450119e+03;1.485215e+03;1.516061e+03;1.541539e+03;1.562256e+03;1.578197e+03;1.589244e+03;1.595372e+03;1.596544e+03;1.592756e+03;1.584031e+03;1.570424e+03;1.551975e+03;1.528833e+03;1.500935e+03;1.467858e+03;1.430866e+03;1.390286e+03;1.346671e+03;1.300121e+03;1.249919e+03;1.196984e+03;1.142073e+03;1.085131e+03;1.027277e+03;9.689520e+02;9.104328e+02;8.520303e+02;7.944401e+02;7.382489e+02;6.834009e+02;6.277336e+02;5.995058e+02;5.994971e+02;5.685699e+02;5.732846e+02;5.780397e+02;5.828069e+02;5.875598e+02;5.922733e+02;5.969387e+02;6.015313e+02;6.060298e+02;6.104270e+02;6.146856e+02;6.188002e+02;6.227490e+02;6.265458e+02;6.301384e+02;6.335069e+02;6.366551e+02;6.395682e+02;6.422615e+02;6.447102e+02;6.468854e+02;6.487874e+02;6.504097e+02;6.517460e+02;6.527919e+02;6.535440e+02;6.539996e+02;6.541565e+02;6.540167e+02;6.535776e+02;6.528332e+02;6.518163e+02;6.505306e+02;6.489634e+02;6.471197e+02;6.449946e+02;6.426041e+02;6.399863e+02;6.371296e+02;6.340464e+02;6.307407e+02;6.272376e+02;6.235471e+02;6.196827e+02;6.156660e+02;6.114973e+02;6.071984e+02;6.027928e+02;6.005681e+02;6.005645e+02
1.950662e+01;5.940170e+02;6.518313e+02;7.073176e+02;7.629097e+02;8.200771e+02;8.784183e+02;9.375446e+02;9.965895e+02;1.055411e+03;1.113598e+03;1.170202e+03;1.224243e+03;1.276689e+03;1.325358e+03;1.370589e+03;1.412836e+03;1.451683e+03;1.486924e+03;1.517832e+03;1.543349e+03;1.564119e+03;1.580099e+03;1.591178e+03;1.597327e+03;1.598508e+03;1.594722e+03;1.585983e+03;1.572353e+03;1.553868e+03;1.530683e+03;1.502776e+03;1.469609e+03;1.432476e+03;1.391770e+03;1.348016e+03;1.301359e+03;1.251090e+03;1.198007e+03;1.142979e+03;1.085915e+03;1.027947e+03;9.695147e+02;9.108997e+02;8.524127e+02;7.947371e+02;7.384862e+02;6.835961e+02;6.278976e+02;5.996431e+02;5.996351e+02;5.685690e+02;5.732870e+02;5.780450e+02;5.828152e+02;5.875718e+02;5.922899e+02;5.969600e+02;6.015576e+02;6.060615e+02;6.104634e+02;6.147276e+02;6.188480e+02;6.228023e+02;6.266041e+02;6.302009e+02;6.335742e+02;6.367275e+02;6.396456e+02;6.423453e+02;6.447958e+02;6.469734e+02;6.488781e+02;6.505025e+02;6.518405e+02;6.528879e+02;6.536411e+02;6.540975e+02;6.542549e+02;6.541149e+02;6.536760e+02;6.529324e+02;6.519109e+02;6.506228e+02;6.490523e+02;6.472062e+02;6.450791e+02;6.426852e+02;6.400635e+02;6.372031e+02;6.341161e+02;6.308070e+02;6.273002e+02;6.236062e+02;6.197383e+02;6.157181e+02;6.115468e+02;6.072460e+02;6.028384e+02;6.006124e+02;6.006091e+02
2.001100e+01;5.940059e+02;6.518613e+02;7.073809e+02;7.630139e+02;8.202368e+02;8.786561e+02;9.378624e+02;9.969987e+02;1.055929e+03;1.114224e+03;1.170946e+03;1.225097e+03;1.277689e+03;1.326418e+03;1.371750e+03;1.414133e+03;1.453112e+03;1.488488e+03;1.519443e+03;1.544999e+03;1.565818e+03;1.581833e+03;1.592943e+03;1.599109e+03;1.600299e+03;1.596515e+03;1.587764e+03;1.574113e+03;1.555597e+03;1.532371e+03;1.504455e+03;1.471214e+03;1.433949e+03;1.393126e+03;1.349241e+03;1.302485e+03;1.252158e+03;1.198940e+03;1.143804e+03;1.086627e+03;1.028554e+03;9.700250e+02;9.113229e+02;8.527595e+02;7.950063e+02;7.387018e+02;6.837744e+02;6.280487e+02;5.997703e+02;5.997629e+02;5.685682e+02;5.732892e+02;5.780497e+02;5.828225e+02;5.875825e+02;5.923047e+02;5.969791e+02;6.015811e+02;6.060901e+02;6.104962e+02;6.147656e+02;6.188912e+02;6.228506e+02;6.266568e+02;6.302575e+02;6.336354e+02;6.367934e+02;6.397163e+02;6.424216e+02;6.448737e+02;6.470535e+02;6.489606e+02;6.505869e+02;6.519265e+02;6.529753e+02;6.537296e+02;6.541866e+02;6.543445e+02;6.542044e+02;6.537656e+02;6.530226e+02;6.519974e+02;6.507068e+02;6.491333e+02;6.472849e+02;6.451558e+02;6.427589e+02;6.401337e+02;6.372698e+02;6.341793e+02;6.308672e+02;6.273570e+02;6.236598e+02;6.197888e+02;6.157654e+02;6.115919e+02;6.072893e+02;6.028799e+02;6.006528e+02;6.006497e+02
2.050785e+01;5.939963e+02;6.518873e+02;7.074352e+02;7.631033e+02;8.203745e+02;8.788623e+02;9.381389e+02;9.973555e+02;1.056382e+03;1.114773e+03;1.171600e+03;1.225848e+03;1.278571e+03;1.327349e+03;1.372773e+03;1.415279e+03;1.454380e+03;1.489877e+03;1.520868e+03;1.546457e+03;1.567322e+03;1.583367e+03;1.594506e+03;1.600686e+03;1.601884e+03;1.598101e+03;1.589341e+03;1.575671e+03;1.557128e+03;1.533866e+03;1.505940e+03;1.472641e+03;1.435256e+03;1.394329e+03;1.350323e+03;1.303481e+03;1.253103e+03;1.199764e+03;1.144531e+03;1.087254e+03;1.029089e+03;9.704740e+02;9.116951e+02;8.530648e+02;7.952431e+02;7.388918e+02;6.839324e+02;6.281838e+02;5.998846e+02;5.998777e+02;5.685674e+02;5.732911e+02;5.780537e+02;5.828289e+02;5.875916e+02;5.923176e+02;5.969957e+02;6.016016e+02;6.061151e+02;6.105248e+02;6.147988e+02;6.189292e+02;6.228932e+02;6.267031e+02;6.303073e+02;6.336894e+02;6.368517e+02;6.397789e+02;6.424888e+02;6.449424e+02;6.471243e+02;6.490336e+02;6.506615e+02;6.520026e+02;6.530525e+02;6.538077e+02;6.542655e+02;6.544238e+02;6.542835e+02;6.538448e+02;6.531025e+02;6.520741e+02;6.507812e+02;6.492049e+02;6.473543e+02;6.452235e+02;6.428241e+02;6.401957e+02;6.373287e+02;6.342351e+02;6.309202e+02;6.274070e+02;6.237070e+02;6.198334e+02;6.158072e+02;6.116316e+02;6.073276e+02;6.029167e+02;6.006886e+02;6.006857e+02
